Date,NR4_membership,NR6_membership,NR7_membership,DOJI0.1_membership,Hook0.5_membership
2003-09-22,0.0,0.0,0.0,0.0,1.0
2003-09-23,0.0,0.0,0.0,0.0,1.0
2003-09-24,0.0,0.0,0.0,-6.3999786376953125,1.0
2003-09-25,0.0,0.0,0.0,0.0,1.0
2003-09-26,0.0,0.0,0.0,-12.400001525878906,1.0
2003-09-29,0.0,0.0,0.0,0.0,1.0
2003-09-30,0.0,0.0,0.0,-11.20001220703125,1.0
2003-10-01,0.0,0.0,0.0,0.0,1.0
2003-10-02,0.0,0.0,0.0,0.0,0.0
2003-10-03,0.0,0.0,0.0,0.0,1.0
2003-10-06,0.0,0.0,0.0,0.0,1.0
2003-10-07,0.0,0.0,0.0,0.0,1.0
2003-10-08,0.0,0.0,0.0,0.0,0.0
2003-10-09,0.0,0.0,0.0,0.0,1.0
2003-10-10,0.0,0.0,0.0,0.0,1.0
2003-10-13,0.22826077942583822,0.0,0.0,0.0,1.0
2003-10-14,0.0,0.0173911553173857,0.0,0.0,1.0
2003-10-15,0.0,0.04637678274960155,0.0,-17.400001525878906,1.0
2003-10-16,0.0,0.05504595717973748,0.0,0.0,1.0
2003-10-17,0.0,0.0,0.0,0.0,1.0
2003-10-20,0.0,0.0,0.0,0.0,1.0
2003-10-21,0.0,0.0,0.0,-2.8000106811523438,0.0
2003-10-22,0.0,0.0,0.0,0.0,0.0
2003-10-23,0.0,0.0,0.0,0.0,1.0
2003-10-24,0.0,0.0,0.0,0.5999908447265625,1.0
2003-10-27,0.0,0.0,0.0,0.199981689453125,1.0
2003-10-28,0.0,0.0,0.0,0.0,1.0
2003-10-29,0.0,0.0,0.0,0.0,1.0
2003-10-30,0.08510662474291397,0.0,0.0,-14.699996948242188,1.0
2003-10-31,0.12765993711437096,0.0,0.0,-13.70001220703125,1.0
2003-11-03,0.0,0.0,0.0,0.0,1.0
2003-11-04,0.0,0.0,0.0,0.0,1.0
2003-11-05,0.0,0.0,0.0,0.0,1.0
2003-11-06,0.0,0.0,0.0,-17.199996948242188,1.0
2003-11-07,0.0,0.0,0.0,-11.999992370605469,1.0
2003-11-10,0.0,0.0,0.0,-18.70001220703125,1.0
2003-11-11,0.0,0.0,0.0,0.0,1.0
2003-11-12,0.0,0.0,0.0,0.0,1.0
2003-11-13,0.0,0.0,0.0,0.0,1.0
2003-11-14,0.0,0.0,0.0,-18.79999542236328,1.0
2003-11-17,0.0,0.0,0.0,-14.5999755859375,1.0
2003-11-18,0.0,0.0,0.0,0.0,1.0
2003-11-19,0.0,0.0,0.0,0.0,1.0
2003-11-20,0.0,0.0,0.0,-1.5,1.0
2003-11-21,0.0,0.0,0.0,-3.199981689453125,1.0
2003-11-24,0.0,0.0,0.0,0.0,1.0
2003-11-25,0.0,0.0,0.0,0.0,1.0
2003-11-26,0.20178527880676245,0.0,0.0,0.0,1.0
2003-11-28,0.28035716475273254,0.0,0.0,0.0,1.0
2003-12-01,0.19642835247267376,0.0,0.0,0.0,1.0
2003-12-02,0.28048735101740796,0.0,0.0,-4.6999969482421875,1.0
2003-12-03,0.0,0.0,0.0,0.0,1.0
2003-12-04,0.209342446369833,0.0,0.0,0.0,1.0
2003-12-05,0.0,0.0,0.0,0.0,1.0
2003-12-08,0.0,0.0,0.0,-3.6999740600585938,1.0
2003-12-09,0.0,0.0,0.0,-17.29998016357422,1.0
2003-12-10,0.0,0.0,0.0,-1.5,1.0
2003-12-11,0.0,0.0,0.0,0.0,1.0
2003-12-12,0.0,0.0,0.0,1.0,0.0
2003-12-15,0.0,0.0,0.0,-15.399993896484375,1.0
2003-12-16,0.0,0.0,0.0,1.52587890625e-05,1.0
2003-12-17,0.0,0.0,0.0,-17.899993896484375,1.0
2003-12-18,0.2241382586276448,0.0,0.0,0.0,1.0
2003-12-19,0.0,0.0,0.0,0.0,1.0
2003-12-22,0.23180126747306318,0.0,0.0,0.0,1.0
2003-12-23,0.0,0.0,0.0,0.0,1.0
2003-12-24,0.0,0.0,0.0,0.0,1.0
2003-12-26,0.0,0.0,0.0,-5.699981689453125,1.0
2003-12-29,0.0,0.0,0.0,-2.1999969482421875,1.0
2003-12-30,0.0,0.0,0.0,-2.4999847412109375,1.0
2003-12-31,0.0,0.0,0.0,-1.0000076293945312,1.0
2004-01-02,0.027777365696108447,0.0,0.0,-7.599967956542969,1.0
2004-01-05,0.3479530011198708,0.0,0.0,0.0,1.0
2004-01-06,0.8295967539143421,0.0,0.0,0.199981689453125,1.0
2004-01-07,0.6143494229200059,0.07623294861333729,0.0,-1.79998779296875,1.0
2004-01-08,0.03587441261347868,0.02391627507565245,0.0,-17.499984741210938,1.0
2004-01-09,0.0,0.0,0.0,0.0,1.0
2004-01-12,0.0,0.0,0.0,0.0,1.0
2004-01-13,0.0,0.0,0.0,0.0,1.0
2004-01-14,0.0,0.0,0.0,0.0,1.0
2004-01-15,0.0,0.0,0.0,0.0,1.0
2004-01-16,0.0,0.0,0.0,-4.499992370605469,1.0
2004-01-20,0.0,0.0,0.0,0.0,1.0
2004-01-21,0.1990742294222676,0.0,0.0,0.0,1.0
2004-01-22,0.634259692598957,0.0,0.0,0.0,1.0
2004-01-23,0.6867079362703321,0.0,0.0,0.0,1.0
2004-01-26,0.715189032973029,0.0,0.0,0.0,1.0
2004-01-27,0.34177074606397584,0.0,0.0,-8.899978637695312,0.0
2004-01-28,0.0,0.0,0.0,-15.800003051757812,1.0
2004-01-29,0.0,0.0,0.0,0.0,1.0
2004-01-30,0.0,0.13391156451334899,0.0,0.0,1.0
2004-02-02,0.0,0.0,0.0,0.0,1.0
2004-02-03,0.0,0.0,0.0,0.0,1.0
2004-02-04,0.0,0.0,0.0,0.0,1.0
2004-02-05,0.0,0.0,0.0,0.0,1.0
2004-02-06,0.3377657226977633,0.0,0.0,0.0,1.0
2004-02-09,0.8537235418668285,0.0,0.0,-7.899993896484375,1.0
2004-02-10,1.0,0.0,0.0,-1.5999832153320312,1.0
2004-02-11,0.7540992320584337,0.0,0.0,0.0,1.0
2004-02-12,0.6181319717796194,0.0,0.0,0.0,1.0
2004-02-13,0.0989012831637679,0.0,0.0,-8.099998474121094,1.0
2004-02-17,0.0,0.0,0.0,-5.100006103515625,1.0
2004-02-18,0.0,0.0,0.0,-3.9000167846679688,1.0
2004-02-19,0.0,0.0,0.0,-4.0,1.0
2004-02-20,0.0,0.0,0.0,0.0,1.0
2004-02-23,0.0,0.0,0.0,-11.099990844726562,1.0
2004-02-24,0.050000602320137144,0.0,0.0,-14.999984741210938,1.0
2004-02-25,0.0,0.0,0.0,0.0,1.0
2004-02-26,0.0,0.0,0.0,0.0,1.0
2004-02-27,0.0,0.0,0.0,-4.600013732910156,1.0
2004-03-01,0.0,0.0,0.0,0.5000076293945312,1.0
2004-03-02,0.0,0.0,0.0,-6.20001220703125,1.0
2004-03-03,0.0,0.0,0.0,0.0,1.0
2004-03-04,0.0,0.0,0.0,0.0,1.0
2004-03-05,0.0,0.0,0.0,0.0,1.0
2004-03-08,0.0,0.0,0.0,-3.5999908447265625,1.0
2004-03-09,0.0,0.0,0.0,-6.0999908447265625,1.0
2004-03-10,0.0,0.0,0.0,-10.700019836425781,1.0
2004-03-11,0.0,0.0,0.0,0.0,1.0
2004-03-12,0.0,0.0,0.0,0.0,1.0
2004-03-15,0.0,0.0,0.0,-10.799964904785156,1.0
2004-03-16,0.0,0.0,0.0,0.0,0.0
2004-03-17,0.0,0.0,0.0,-1.4000167846679688,1.0
2004-03-18,0.23670183085073782,0.0,0.0,0.0,1.0
2004-03-19,0.7021281128825094,0.13475207525500627,0.0,-1.2999954223632812,0.20000457763671875
2004-03-22,0.4017850756639112,0.42907812211488316,0.0,-8.000015258789062,1.0
2004-03-23,0.0,0.33155990593124207,0.0,-9.900001525878906,1.0
2004-03-24,0.0,0.44973589825876525,0.0,-5.8000030517578125,1.0
2004-03-25,0.0,0.0,0.0,0.0,1.0
2004-03-26,0.0,0.0,0.0,-2.0999755859375,1.0
2004-03-29,0.0,0.0,0.0,0.0,1.0
2004-03-30,0.0,0.0,0.0,0.0,1.0
2004-03-31,0.0,0.0,0.0,-4.6999969482421875,1.0
2004-04-01,0.0,0.0,0.0,0.0,0.0
2004-04-02,0.17532486834348116,0.0,0.0,0.0,1.0
2004-04-05,0.0,0.0,0.0,0.0,1.0
2004-04-06,0.0,0.0,0.0,0.0,1.0
2004-04-07,0.0,0.0,0.0,-2.5000228881835938,0.0
2004-04-08,0.0,0.0,0.0,0.0,1.0
2004-04-12,0.0,0.0,0.0,-1.0000076293945312,1.0
2004-04-13,0.0,0.0,0.0,-13.099998474121094,1.0
2004-04-14,0.0,0.0,0.0,0.0,1.0
2004-04-15,0.0,0.0,0.0,0.0,1.0
2004-04-16,0.0,0.0,0.0,-14.499992370605469,1.0
2004-04-19,0.0,0.0,0.0,0.0,1.0
2004-04-20,0.0,0.0,0.0,0.0,1.0
2004-04-21,0.0,0.0,0.0,0.0,1.0
2004-04-22,0.0,0.0,0.0,0.0,1.0
2004-04-23,0.0,0.0,0.0,0.0,1.0
2004-04-26,0.24922161139513377,0.0,0.0,0.0,1.0
2004-04-27,0.18691605999890681,0.0,0.0,0.0,1.0
2004-04-28,0.0,0.0,0.0,-5.499977111816406,1.0
2004-04-29,0.0,0.0,0.0,-6.100028991699219,1.0
2004-04-30,0.0,0.0,0.0,0.0,1.0
2004-05-03,0.0,0.0,0.0,0.0,1.0
2004-05-04,0.0,0.0,0.0,-3.5999908447265625,1.0
2004-05-05,0.0,0.0,0.0,0.0,1.0
2004-05-06,0.25657879051394317,0.17105252700929544,0.0,-3.5000076293945312,1.0
2004-05-07,0.28160988838732726,0.05921026489165963,0.0,-9.5999755859375,1.0
2004-05-10,0.6839996337890626,0.0,0.0,0.0,1.0
2004-05-11,0.27200012207031254,0.0,0.0,0.0,1.0
2004-05-12,0.0,0.0,0.0,0.0,1.0
2004-05-13,0.0,0.0,0.0,0.0,1.0
2004-05-14,0.0,0.0,0.0,-5.5000152587890625,0.5999984741210938
2004-05-17,0.0,0.0,0.0,-0.5999984741210938,1.0
2004-05-18,0.0,0.0,0.0,-1.0999908447265625,1.0
2004-05-19,0.02127707063881945,0.0,0.0,-5.9000244140625,1.0
2004-05-20,0.17499931123492396,0.0,0.0,-5.700019836425781,1.0
2004-05-21,0.24166647239959405,0.0,0.0,-2.288818359375e-05,1.0
2004-05-24,0.0,0.0,0.0,0.0,1.0
2004-05-25,0.0,0.0,0.0,0.0,1.0
2004-05-26,0.0,0.0,0.0,0.0,1.0
2004-05-27,0.0,0.0,0.0,0.0,1.0
2004-05-28,0.0,0.0,0.0,0.0,1.0
2004-06-01,0.0,0.0,0.0,0.0,1.0
2004-06-02,0.0,0.0,0.0,-0.40003204345703125,1.0
2004-06-03,0.0,0.0,0.0,-3.499969482421875,1.0
2004-06-04,0.0,0.0,0.0,0.0,1.0
2004-06-07,0.0,0.0,0.0,0.0,1.0
2004-06-08,0.16225112862112434,0.0,0.0,0.0,1.0
2004-06-09,0.39734916139724175,0.0,0.0,-12.799972534179688,1.0
2004-06-10,0.1675822621111165,0.0,0.0,-3.6000289916992188,1.0
2004-06-14,0.2390112826790023,0.0,0.0,0.09999847412109375,1.0
2004-06-15,0.19505641339501123,0.0,0.0,0.0,1.0
2004-06-16,0.0,0.0,0.0,0.0,1.0
2004-06-17,0.0,0.05860858836212168,0.0,-6.3999786376953125,1.0
2004-06-18,0.2066675821940105,0.0,0.0,0.0,1.0
2004-06-21,0.15000025431315112,0.10000016954210074,0.0,0.0,1.0
2004-06-22,0.0,0.0,0.0,-5.699981689453125,1.0
2004-06-23,0.0,0.0,0.0,0.0,1.0
2004-06-24,0.0,0.0,0.0,0.0,1.0
2004-06-25,0.0,0.0,0.0,0.0,1.0
2004-06-28,0.0,0.0,0.0,0.0,1.0
2004-06-29,0.0,0.0,0.0,0.0,1.0
2004-06-30,0.0,0.0,0.0,0.0,1.0
2004-07-01,0.0,0.0,0.0,-11.399978637695312,1.0
2004-07-02,0.0,0.0,0.0,0.70001220703125,1.0
2004-07-06,0.0,0.0,0.0,-12.0999755859375,1.0
2004-07-07,0.0,0.0,0.0,0.0,0.0
2004-07-08,0.0,0.0,0.0,0.0,1.0
2004-07-09,0.0,0.0,0.0,-14.499992370605469,1.0
2004-07-12,0.0,0.0,0.0,0.0,1.0
2004-07-13,0.0,0.0,0.0,0.0,1.0
2004-07-14,0.15366928329197838,0.0,0.0,0.0,1.0
2004-07-15,0.14449563759681094,0.0,0.0,-7.400001525878906,1.0
2004-07-16,0.0,0.0,0.0,-17.90003204345703,1.0
2004-07-19,0.0,0.0,0.0,-11.399978637695312,1.0
2004-07-20,0.0,0.0,0.0,0.0,1.0
2004-07-21,0.0,0.0,0.0,0.0,0.0
2004-07-22,0.0,0.0,0.0,0.0,0.0
2004-07-23,0.0,0.0,0.0,0.0,1.0
2004-07-26,0.0,0.0,0.0,-13.500007629394531,1.0
2004-07-27,0.0,0.0,0.0,0.09999847412109375,1.0
2004-07-28,0.0,0.0,0.0,-12.199996948242188,1.0
2004-07-29,0.0,0.0,0.0,0.0,1.0
2004-07-30,0.22831064545066582,0.0,0.0,0.0,1.0
2004-08-02,0.2831055835706633,0.23437522351763107,0.0,-0.5000152587890625,1.0
2004-08-03,0.07762478335467127,0.385083188903114,0.14062457780003018,-6.0999908447265625,1.0
2004-08-04,0.2135145277926127,0.5053275154808873,0.17199418214755396,0.0,1.0
2004-08-05,0.0,0.34703199528533324,0.34703199528533324,-16.99999237060547,1.0
2004-08-06,0.0,0.3777776163089932,0.05631646330311183,0.0,1.0
2004-08-09,0.0,0.10317431483748774,0.10317431483748774,0.7999954223632812,1.0
2004-08-10,0.0,0.0,0.0,0.0,1.0
2004-08-11,0.0,0.0,0.0,0.0,1.0
2004-08-12,0.0,0.0,0.0,0.0,1.0
2004-08-13,0.0,0.0,0.0,-3.3000030517578125,1.0
2004-08-16,0.0,0.0,0.0,0.0,1.0
2004-08-17,0.0,0.0,0.0,-2.4000015258789062,1.0
2004-08-18,0.0,0.0,0.0,0.0,0.0
2004-08-19,0.0,0.0,0.0,-15.299972534179688,1.0
2004-08-20,0.0,0.0,0.0,0.0,1.0
2004-08-23,0.0,0.0,0.0,-3.3999862670898438,1.0
2004-08-24,0.0,0.0,0.0,-5.700019836425781,1.0
2004-08-25,0.0,0.0,0.0,0.0,1.0
2004-08-26,0.0,0.0,0.0,0.0,1.0
2004-08-27,0.0,0.0,0.0,-3.199981689453125,1.0
2004-08-30,0.0,0.09012883734230955,0.0,-14.699996948242188,1.0
2004-08-31,0.0,0.1917028489599364,0.0,-1.4000167846679688,1.0
2004-09-01,0.0,0.0,0.0,0.0,1.0
2004-09-02,0.0,0.0,0.0,0.0,1.0
2004-09-03,0.0,0.0,0.0,-1.6999664306640625,1.0
2004-09-07,0.0,0.0,0.0,-5.400032043457031,1.0
2004-09-08,0.0,0.0,0.0,-3.8000335693359375,1.0
2004-09-09,0.0,0.0,0.0,-0.7000198364257812,1.0
2004-09-10,0.0,0.0,0.0,0.0,1.0
2004-09-13,0.011999511718749911,0.0,0.0,0.0,1.0
2004-09-14,0.0,0.0,0.0,0.0,1.0
2004-09-15,0.2701750746208724,0.0,0.0,0.0,1.0
2004-09-16,0.0,0.0,0.0,0.0,1.0
2004-09-17,0.0,0.0,0.0,0.0,1.0
2004-09-20,0.0,0.0,0.0,0.0,1.0
2004-09-21,0.0,0.0,0.0,-1.79998779296875,1.0
2004-09-22,0.0,0.0,0.0,-16.70000457763672,1.0
2004-09-23,0.23671538536669878,0.0,0.0,0.0,1.0
2004-09-24,0.0,0.0,0.0,-7.7000274658203125,1.0
2004-09-27,0.0,0.0,0.0,-8.799995422363281,1.0
2004-09-28,0.0,0.0,0.0,-6.20001220703125,1.0
2004-09-29,0.0,0.0,0.0,0.0,1.0
2004-09-30,0.0,0.0,0.0,0.0,1.0
2004-10-01,0.0,0.0,0.0,-7.1999969482421875,1.0
2004-10-04,0.0,0.0,0.0,-2.5000228881835938,1.0
2004-10-05,0.28205084314722795,0.0,0.0,0.0,1.0
2004-10-06,0.5280380328990995,0.0,0.0,0.0,1.0
2004-10-07,0.08415576076898379,0.0,0.0,-1.6999664306640625,1.0
2004-10-08,0.07837955984634015,0.0522530398975601,0.0,-8.399986267089844,1.0
2004-10-11,0.0,0.09189216310938,0.0,0.0,1.0
2004-10-12,0.0,0.1333334707997314,0.0,0.0,0.0
2004-10-13,0.0,0.0,0.0,-13.399986267089844,1.0
2004-10-14,0.0,0.0,0.0,-2.5000228881835938,1.0
2004-10-15,0.0,0.0,0.0,-6.400016784667969,1.0
2004-10-18,0.0,0.0,0.0,0.0,1.0
2004-10-19,0.0,0.0,0.0,-13.099998474121094,1.0
2004-10-20,0.0,0.0,0.0,0.0,1.0
2004-10-21,0.0,0.0,0.0,0.0,0.779998779296875
2004-10-22,0.0,0.0,0.0,-15.200027465820312,1.0
2004-10-25,0.0,0.0,0.0,0.70001220703125,1.0
2004-10-26,0.40131576966050186,0.0,0.0,-2.1999969482421875,1.0
2004-10-27,0.3671049553931298,0.2447366369287532,0.0,0.0,1.0
2004-10-28,0.4171051059733153,0.27807007064887684,0.0,0.0,1.0
2004-10-29,0.777227816260396,0.29385957427300724,0.0,-1.2999954223632812,1.0
2004-11-01,0.5049515421164348,0.578947350809335,0.24561401747600176,0.0,1.0
2004-11-02,0.0,0.22112229918745863,0.21491205615235504,0.0,0.0
2004-11-03,0.0,0.0,0.0,-11.600021362304688,1.0
2004-11-04,0.0,0.0,0.0,0.0,1.0
2004-11-05,0.0,0.0,0.0,-6.3999786376953125,1.0
2004-11-08,0.0,0.0,0.0,0.0,1.0
2004-11-09,0.0,0.0,0.0,0.0,1.0
2004-11-10,0.0,0.0,0.0,0.0,1.0
2004-11-11,0.0,0.0,0.0,0.0,1.0
2004-11-12,0.0,0.0,0.0,0.0,1.0
2004-11-15,0.0,0.0,0.0,0.0,1.0
2004-11-16,0.0,0.0,0.0,-3.3000030517578125,1.0
2004-11-17,0.0,0.0,0.0,-4.0,1.0
2004-11-18,0.0,0.0,0.0,0.0,1.0
2004-11-19,0.0,0.0,0.0,-5.000022888183594,1.0
2004-11-22,0.0,0.0,0.0,-2.899993896484375,1.0
2004-11-23,0.0,0.0,0.0,0.0,1.0
2004-11-24,0.0,0.0,0.0,-0.19998931884765625,1.0
2004-11-26,0.0,0.0,0.0,0.0,1.0
2004-11-29,0.0,0.0,0.0,-5.599998474121094,1.0
2004-11-30,0.0,0.0,0.0,0.0,1.0
2004-12-01,0.3036649057809644,0.0,0.0,0.7999954223632812,1.0
2004-12-02,0.11780025764187774,0.07853350509458515,0.0,0.0,1.0
2004-12-03,0.0,0.17277517583891733,0.0,-1.7000045776367188,1.0
2004-12-06,0.0,0.18848201000609155,0.0,-1.3999786376953125,1.0
2004-12-07,0.0,0.0,0.0,-11.5,1.0
2004-12-08,0.0,0.0,0.0,0.0,1.0
2004-12-09,0.0,0.0,0.0,0.0,1.0
2004-12-10,0.0,0.0,0.0,-3.9000167846679688,1.0
2004-12-13,0.0,0.0,0.0,0.0,1.0
2004-12-14,0.0,0.0,0.0,0.0,1.0
2004-12-15,0.0,0.0,0.0,0.0,1.0
2004-12-16,0.058218587516003506,0.0,0.0,-7.100013732910156,1.0
2004-12-17,0.3801361272960051,0.0,0.0,-0.5000152587890625,1.0
2004-12-20,0.34883755315436793,0.0,0.0,-8.799995422363281,1.0
2004-12-21,0.2678575483308432,0.0,0.0,0.0,1.0
2004-12-22,0.0,0.0,0.0,0.0,1.0
2004-12-23,0.0,0.0,0.0,-3.0999984741210938,1.0
2004-12-27,0.0,0.0,0.0,0.0,0.0
2004-12-28,0.0,0.0,0.0,0.0,1.0
2004-12-29,0.0,0.0,0.0,0.0,1.0
2004-12-30,0.0,0.0,0.0,0.70001220703125,1.0
2004-12-31,0.0,0.0,0.0,-7.400001525878906,1.0
2005-01-03,0.0,0.0,0.0,-3.3000030517578125,0.0
2005-01-04,0.0,0.0,0.0,-4.29998779296875,1.0
2005-01-05,0.0,0.0,0.0,0.0,1.0
2005-01-06,0.0,0.0,0.0,-6.6000213623046875,1.0
2005-01-07,0.0,0.0,0.0,0.0,1.0
2005-01-10,0.0,0.0,0.0,1.52587890625e-05,1.0
2005-01-11,0.0,0.0,0.0,0.0,1.0
2005-01-12,0.0,0.0,0.0,0.0,1.0
2005-01-13,0.0,0.0,0.0,0.0,1.0
2005-01-14,0.0,0.0,0.0,0.0,1.0
2005-01-18,0.0,0.0,0.0,0.0,1.0
2005-01-19,0.0,0.0,0.0,-4.1000213623046875,0.0
2005-01-20,0.0,0.0,0.0,0.0,1.0
2005-01-21,0.0,0.0,0.0,-7.300018310546875,1.0
2005-01-24,0.0,0.0,0.0,-9.5999755859375,1.0
2005-01-25,0.0,0.0,0.0,0.0,1.0
2005-01-26,0.0,0.0,0.0,0.0,1.0
2005-01-27,0.0,0.0,0.0,0.0,1.0
2005-01-28,0.0,0.0,0.0,0.0,1.0
2005-01-31,0.0,0.0,0.0,0.0,1.0
2005-02-01,0.21103933099167205,0.0,0.0,-4.200004577636719,1.0
2005-02-02,0.08843602732047584,0.0,0.0,-10.699981689453125,0.0
2005-02-03,0.24626857173765138,0.0,0.0,0.0,1.0
2005-02-04,0.3526117862744931,0.0,0.0,0.0,1.0
2005-02-07,0.4458953577416995,0.0,0.0,-0.30001068115234375,1.0
2005-02-08,0.3152982153481765,0.0,0.0,0.0,1.0
2005-02-09,0.1580882765429883,0.0,0.0,-4.600013732910156,1.0
2005-02-10,0.2070702789348151,0.0,0.0,-1.9000091552734375,1.0
2005-02-11,0.0,0.10049011358069007,0.0,0.0,1.0
2005-02-14,0.0,0.0,0.0,0.0,1.0
2005-02-15,0.0,0.0,0.0,0.3000030517578125,1.0
2005-02-16,0.0,0.0,0.0,-1.7000045776367188,1.0
2005-02-17,0.0,0.0,0.0,0.499969482421875,1.0
2005-02-18,0.0,0.0,0.0,-1.9999923706054688,1.0
2005-02-22,0.0,0.0,0.0,-1.9999923706054688,1.0
2005-02-23,0.0,0.0,0.0,-7.100013732910156,1.0
2005-02-24,0.0,0.0,0.0,0.0,1.0
2005-02-25,0.0,0.0,0.0,0.0,1.0
2005-02-28,0.0,0.0,0.0,0.0,1.0
2005-03-01,0.0,0.0,0.0,0.0,1.0
2005-03-02,0.0,0.0,0.0,0.0,1.0
2005-03-03,0.0,0.0,0.0,0.0,1.0
2005-03-04,0.19191940598713786,0.0,0.0,0.0,1.0
2005-03-07,0.15697689891946554,0.0,0.0,0.0,1.0
2005-03-08,0.10465126594631036,0.10437738980103242,0.0,-3.7999954223632812,1.0
2005-03-09,0.0,0.0,0.0,-2.4000015258789062,1.0
2005-03-10,0.0,0.0,0.0,-3.0000152587890625,1.0
2005-03-11,0.0,0.0,0.0,0.39998626708984375,1.0
2005-03-14,0.0,0.0,0.0,0.3000030517578125,1.0
2005-03-15,0.0,0.0,0.0,-3.0000152587890625,1.0
2005-03-16,0.0,0.0,0.0,0.8999786376953125,1.0
2005-03-17,0.0,0.0,0.0,0.0,1.0
2005-03-18,0.0,0.0,0.0,0.0,1.0
2005-03-21,0.0,0.0,0.0,-4.4000091552734375,1.0
2005-03-22,0.0,0.0,0.0,-4.499992370605469,1.0
2005-03-23,0.0,0.0,0.0,0.0,1.0
2005-03-24,0.0,0.0,0.0,-4.200004577636719,1.0
2005-03-28,0.0,0.0,0.0,0.0,1.0
2005-03-29,0.0,0.0,0.0,0.0,1.0
2005-03-30,0.0,0.0,0.0,0.0,1.0
2005-03-31,0.0,0.0,0.0,-1.20001220703125,1.0
2005-04-01,0.0,0.0,0.0,-5.2000274658203125,1.0
2005-04-04,0.0,0.0,0.0,0.0,1.0
2005-04-05,0.0,0.0,0.0,0.0,1.0
2005-04-06,0.28832033457983997,0.0,0.0,-1.79998779296875,1.0
2005-04-07,0.0,0.23114391815194013,0.0,0.0,1.0
2005-04-08,0.36861281349457165,0.5790752089963812,0.2457418756630479,-0.5000152587890625,1.0
2005-04-11,0.0,0.5109489322087857,0.5109489322087857,1.0,1.0
2005-04-12,0.0,0.42822376975917253,0.09489043642583923,0.0,1.0
2005-04-13,0.0,0.47619121762858063,0.19708077975814248,0.5000076293945312,1.0
2005-04-14,0.0,0.12244924439115978,0.12244924439115963,-1.8999710083007812,1.0
2005-04-15,0.0,0.0,0.0,-8.399986267089844,1.0
2005-04-18,0.0,0.0,0.0,0.0,1.0
2005-04-19,0.0,0.0,0.0,-3.0000152587890625,1.0
2005-04-20,0.0,0.0,0.0,0.0,1.0
2005-04-21,0.0,0.0,0.0,0.0,1.0
2005-04-22,0.0,0.0,0.0,-3.5000076293945312,1.0
2005-04-25,0.0,0.0,0.0,0.0,1.0
2005-04-26,0.0,0.0,0.0,-6.20001220703125,0.0
2005-04-27,0.0,0.0,0.0,0.0,1.0
2005-04-28,0.0,0.0,0.0,0.0,1.0
2005-04-29,0.0,0.0,0.0,-4.0,1.0
2005-05-02,0.0,0.0,0.0,0.0,1.0
2005-05-03,0.0,0.0,0.0,0.0,1.0
2005-05-04,0.0,0.0,0.0,0.0,1.0
2005-05-05,0.0,0.0,0.0,1.0,1.0
2005-05-06,0.26694953609413896,0.0,0.0,0.0,1.0
2005-05-09,0.6764704562386119,0.0,0.0,0.0,1.0
2005-05-10,1.0,0.0,0.0,-0.7000198364257812,1.0
2005-05-11,0.7711893447127662,0.0,0.0,-3.7999954223632812,1.0
2005-05-12,0.6686035938130703,0.0,0.0,0.0,1.0
2005-05-13,0.18023181025802537,0.0,0.0,0.09999847412109375,1.0
2005-05-16,0.0,0.0038738542928071773,0.0,0.0,1.0
2005-05-17,0.0,0.050386720072627345,0.0,0.0,1.0
2005-05-18,0.0,0.0,0.0,0.0,1.0
2005-05-19,0.0,0.0,0.0,0.0,1.0
2005-05-20,0.0,0.0,0.0,0.0,1.0
2005-05-23,0.0,0.0,0.0,0.0,1.0
2005-05-24,0.0,0.0,0.0,0.0,1.0
2005-05-25,0.0,0.0,0.0,0.7999954223632812,1.0
2005-05-26,0.10156045108838185,0.0,0.0,0.0,1.0
2005-05-27,0.6825420372870887,0.12500099341169363,0.0,0.0,1.0
2005-05-31,0.7647089622570946,0.2760412941372815,0.0,0.0,1.0
2005-06-01,0.0,0.0,0.0,0.0,1.0
2005-06-02,0.27419374686211007,0.5161291645747401,0.0,0.0,1.0
2005-06-03,0.0,0.07957032647181395,0.0,-7.699989318847656,1.0
2005-06-06,0.0,0.0,0.0,0.0,1.0
2005-06-07,0.0,0.0,0.0,-4.600013732910156,1.0
2005-06-08,0.0,0.0,0.0,-4.6999969482421875,1.0
2005-06-09,0.0,0.0,0.0,0.0,1.0
2005-06-10,0.0,0.0,0.0,-1.9999923706054688,1.0
2005-06-13,0.0,0.0,0.0,0.0,1.0
2005-06-14,0.0,0.0,0.0,0.0,1.0
2005-06-15,0.0,0.0,0.0,1.52587890625e-05,1.0
2005-06-16,0.0,0.0,0.0,0.0,1.0
2005-06-17,0.0,0.0,0.0,-4.799980163574219,1.0
2005-06-20,0.0,0.0,0.0,0.0,1.0
2005-06-21,0.0,0.0,0.0,-1.1999740600585938,1.0
2005-06-22,0.0,0.0,0.0,-1.79998779296875,1.0
2005-06-23,0.0,0.0,0.0,0.0,1.0
2005-06-24,0.0,0.0,0.0,-1.79998779296875,1.0
2005-06-27,0.0,0.0,0.0,-3.0999984741210938,1.0
2005-06-28,0.0,0.0,0.0,-7.899993896484375,1.0
2005-06-29,0.0,0.0,0.0,-2.5000228881835938,1.0
2005-06-30,0.0,0.0,0.0,-2.8000106811523438,1.0
2005-07-01,0.0,0.0,0.0,-2.300018310546875,1.0
2005-07-05,0.0,0.0,0.0,0.0,1.0
